filename,text,up_votes,down_votes,age,gender,accent,duration
cv-invalid/sample-000330.mp3,mine's in the door,0,1,,,,
cv-invalid/sample-000331.mp3,what do you want here today the desert asked him,1,2,thirties,male,us,
cv-invalid/sample-000332.mp3,we've got the biggest story in the world,0,2,,,,
cv-invalid/sample-000333.mp3,they eat lunch together often but dont really talk outside the office,0,1,,,,
cv-invalid/sample-000334.mp3,undefined,0,1,,,,
cv-invalid/sample-000335.mp3,he appeared with the first stars of evening,0,1,,,,
cv-invalid/sample-000336.mp3,he's hardly my mr doyle,0,1,,,,
cv-invalid/sample-000337.mp3,it was impossible to remember all the details that he covered in an hour,0,3,,,,
cv-invalid/sample-000338.mp3,he was older and was carrying a small bucket,1,2,,,,
cv-invalid/sample-000339.mp3,undefined,0,2,,,,
cv-invalid/sample-000340.mp3,don't wait till the game is called on account of darkness,0,1,,,,
cv-invalid/sample-000341.mp3,it seemed such a little thing so bright and small and still,0,3,,,,
cv-invalid/sample-000342.mp3,the interface was indecipherable,0,1,,,,
cv-invalid/sample-000343.mp3,we were all made by the same hand and we have the same soul,36,6,twenties,male,,
cv-invalid/sample-000344.mp3,hundreds must have seen it and taken it for a falling star,0,1,,,,
cv-invalid/sample-000345.mp3,i'm going with you the boy said,0,1,,,,
cv-invalid/sample-000346.mp3,in alchemy it's called the soul of the world,1,2,,,,
cv-invalid/sample-000347.mp3,that bold remark will be remembered for a long time,0,1,,,,
cv-invalid/sample-000348.mp3,they were known as seers and they were held in fear by women and the elderly,0,1,,,,
cv-invalid/sample-000349.mp3,the alchemist probably already knew all that,0,1,,,,
cv-invalid/sample-000350.mp3,the man looked at him without responding,0,1,seventies,male,england,
cv-invalid/sample-000351.mp3,i learned how to care for sheep and i haven't forgotten how that's done,1,2,,,,
cv-invalid/sample-000352.mp3,then he dropped his spade picked up his jacket and came out into the road,1,2,,,,
cv-invalid/sample-000353.mp3,you like every boy,0,1,,,,
cv-invalid/sample-000354.mp3,they were playing pingpong to the rhythm of punk rock,0,1,,,,
cv-invalid/sample-000355.mp3,i make my living forecasting the future for people he said,0,1,,,,
cv-invalid/sample-000356.mp3,sadly my dream of becoming a squirrel whisperer may never happen,33,7,,,,
cv-invalid/sample-000357.mp3,that's the philosopher's stone and the elixir of life,2,5,,,,
cv-invalid/sample-000358.mp3,but i'd like to see the castles in the towns where they live the boy explained,0,3,,,,
cv-invalid/sample-000359.mp3,he came to understand its dodges and tricks and to accept it as it was,0,2,,,,
cv-invalid/sample-000360.mp3,he had always believed that the sheep were able to understand what he said,0,4,,,,
cv-invalid/sample-000361.mp3,i wouldn't be a bit surprised,0,1,,,,
cv-invalid/sample-000362.mp3,the monk was irritated,4,5,,,,
cv-invalid/sample-000363.mp3,the infidels had an evil look about them,0,1,,,,
cv-invalid/sample-000364.mp3,the shop folks were taking down their shutters and people were opening their bedroom windows,2,5,,,,
cv-invalid/sample-000365.mp3,an ultimatum from edward and this one's final,0,1,thirties,male,us,
cv-invalid/sample-000366.mp3,it turned out to be a bitter tea,0,2,,,,
cv-invalid/sample-000367.mp3,you don't think i'm gonna tell,0,1,thirties,male,hongkong,
cv-invalid/sample-000368.mp3,that's the way it will be with our love for each other,0,1,,,,
cv-invalid/sample-000369.mp3,the boy reminded the old man that he had said something about hidden treasure,0,1,,,,
cv-invalid/sample-000370.mp3,i was impatient to see it opened,0,1,,,,
cv-invalid/sample-000371.mp3,he rose and made his way back toward the palm trees,0,1,,,,
cv-invalid/sample-000372.mp3,the doctor says it's nothing serious,0,1,,,,
cv-invalid/sample-000373.mp3,and the sand and gravel had been flung violently in every direction,0,2,,,,
cv-invalid/sample-000374.mp3,but before i go i want to tell you a little story,0,1,,,,
cv-invalid/sample-000375.mp3,i'm going to them,0,2,,,,
cv-invalid/sample-000376.mp3,in any case the desert was impassable,0,2,,,,
cv-invalid/sample-000377.mp3,the horizon was tinged with red and suddenly the sun appeared,0,1,,,,
cv-invalid/sample-000378.mp3,the greatest authority on meteorites stated that the height of its first appearance was about ninety or one hundred miles,0,5,,,,
cv-invalid/sample-000379.mp3,undefined,0,2,,,,
cv-invalid/sample-000380.mp3,i have to separate out the sulfur,0,1,,,,
cv-invalid/sample-000381.mp3,we were all made by the same hand and we have the same soul,0,1,,,,
cv-invalid/sample-000382.mp3,then one day the boy returned the books to the englishman,0,1,twenties,male,england,
cv-invalid/sample-000383.mp3,then came the night of the first falling star,0,1,,,,
cv-invalid/sample-000384.mp3,we'll just start by impounding the post property,0,2,,,,
cv-invalid/sample-000385.mp3,so that those who have the responsibility for understanding can understand he said,0,2,twenties,male,us,
cv-invalid/sample-000386.mp3,don't you dare to be civil with me,0,1,,,,
cv-invalid/sample-000387.mp3,fatima the girl said averting her eyes,0,2,,,,
cv-invalid/sample-000388.mp3,the only things that concerned the sheep were food and water,0,2,,,,
cv-invalid/sample-000389.mp3,but then they wouldn't be a part of your future the seer had said,0,5,,,,
cv-invalid/sample-000390.mp3,but that was simply because my eye was tired,1,2,twenties,female,us,
cv-invalid/sample-000391.mp3,my seven year resume gap is marked not drugs,0,2,twenties,female,canada,
cv-invalid/sample-000392.mp3,everyone has his or her own way of learning things he said to himself,0,1,,,,
cv-invalid/sample-000393.mp3,he looked like an arab which was not unusual in those parts,0,2,,,,
cv-invalid/sample-000394.mp3,but i didnt think that it contained any living creature,0,6,,,,
cv-invalid/sample-000395.mp3,aren't you going to tell me,0,1,,,,
cv-invalid/sample-000396.mp3,you'll live and you'll learn that a man shouldn't be so stupid,0,2,,,,
cv-invalid/sample-000397.mp3,the invaders carried the name everywhere the beautiful girl spoke of the invaders with pride,1,2,,,,
cv-invalid/sample-000398.mp3,but here's the funniest part of it all,0,1,,,,
cv-invalid/sample-000399.mp3,cheese is made from milk as well as many other diary products,0,1,,,,
cv-invalid/sample-000400.mp3,the shop is exactly the size i always wanted it to be,1,2,,,,
cv-invalid/sample-000401.mp3,the end of the cylinder was still as ogilvy and henderson had left it,1,3,,,,
cv-invalid/sample-000402.mp3,two days later the merchant spoke to the boy about the display,1,2,thirties,male,,
cv-invalid/sample-000403.mp3,the space station rocked violently due to the intense pressure wave from the airlock failure,0,1,,,,
cv-invalid/sample-000404.mp3,she doesn't know it yet,0,1,,,,
cv-invalid/sample-000405.mp3,he put a sign on the door and they went to a small cafe nearby,1,2,,,,
cv-invalid/sample-000406.mp3,but that left me without any honest means of support,0,1,twenties,male,us,
cv-invalid/sample-000407.mp3,i asked him to let me use the kitchen for a while the alchemist smiled,0,1,,,,
cv-invalid/sample-000408.mp3,who says i can't,0,2,fifties,female,indian,
cv-invalid/sample-000409.mp3,a young arab also loaded down with baggage entered and greeted the englishman,0,1,,,,
cv-invalid/sample-000410.mp3,if you follow these basic techniques the biggest problem that remains is misrecognized words,0,1,fifties,female,indian,
cv-invalid/sample-000411.mp3,it must have fallen while i was sitting over there,0,1,,,,
cv-invalid/sample-000412.mp3,he went to gym to strengthen his muscles,1,2,,,,
cv-invalid/sample-000413.mp3,just one thing more,0,1,twenties,male,,
cv-invalid/sample-000414.mp3,it could get a whole lot worse,0,1,,,,
cv-invalid/sample-000415.mp3,but what has all this got to do with the ceo,0,1,,,,
cv-invalid/sample-000416.mp3,the boy waited and then interrupted the old man just as he himself had been interrupted,0,1,,,,
cv-invalid/sample-000417.mp3,always ask an objective question,0,4,,,,
cv-invalid/sample-000418.mp3,i forgot to thank you for those roses,0,1,,,,
cv-invalid/sample-000419.mp3,is sheriff helen in there,0,2,,,,
cv-invalid/sample-000420.mp3,he got up early with the idea of finding it,1,2,,,,
cv-invalid/sample-000421.mp3,we could get to the pyramids by tomorrow said the other taking the money,0,1,,,,
cv-invalid/sample-000422.mp3,they're not worth much the englishman answered,0,1,,,,
cv-invalid/sample-000423.mp3,and at that i told him and he took my place,0,3,,,,
cv-invalid/sample-000424.mp3,he dressed in his arabian clothing of white linen bought especially for this day,0,1,,,,
cv-invalid/sample-000425.mp3,undefined,0,1,,,,
cv-invalid/sample-000426.mp3,there were lights in the upper windows of the houses when the people went to bed,0,3,,,,
cv-invalid/sample-000427.mp3,the day was dawning and the shepherd urged his sheep in the direction of the sun,1,11,,,,
cv-invalid/sample-000428.mp3,this pepperoni tastes off she said,0,1,fifties,female,indian,
cv-invalid/sample-000429.mp3,don't you see what's happening,0,1,,,,
cv-invalid/sample-000430.mp3,the boy turned to the hand that wrote all,0,1,,,,
cv-invalid/sample-000431.mp3,don't listen to that,0,1,twenties,male,indian,
cv-invalid/sample-000432.mp3,the hand with the whip pointed to the south,0,1,,,,
cv-invalid/sample-000433.mp3,you'll never get it out of me,0,1,,,,
cv-invalid/sample-000434.mp3,i could see something in their faces,0,1,,,,
cv-invalid/sample-000435.mp3,it's doubled our circulation,0,1,thirties,male,us,
cv-invalid/sample-000436.mp3,the englishman had several suitcases filled with books,2,46,,,,
cv-invalid/sample-000437.mp3,when i had my sheep i was happy and i made those around me happy,0,1,,,,
cv-invalid/sample-000438.mp3,the newspaper articles had prepared everyone for the reception of the idea,1,6,,,,
cv-invalid/sample-000439.mp3,undefined,0,1,,,,
cv-invalid/sample-000440.mp3,suddenly the elder at the center smiled almost imperceptibly and the boy felt better,0,2,,,,
cv-invalid/sample-000441.mp3,an hour later he had before him a chest of spanish gold coins,0,1,,,,
cv-invalid/sample-000442.mp3,i give my hands a chance to heal from rsi repetitive strain injury on the weekends,0,1,,,,
cv-invalid/sample-000443.mp3,this was the strangest of all things that ever came to earth from outer space,0,4,,,,
cv-invalid/sample-000444.mp3,the boy laughed  out of happiness,0,4,,,,
cv-invalid/sample-000445.mp3,some went away while i was there and other people came,1,2,,,,
cv-invalid/sample-000446.mp3,ogilvy watched till one and then gave up,1,2,,,,
cv-invalid/sample-000447.mp3,the newspaper articles had prepared everyone for the reception of the idea,0,2,,,,
cv-invalid/sample-000448.mp3,look at the bottle you took the powder from,0,1,,,,
cv-invalid/sample-000449.mp3,but there's a tribal war the boy reiterated,0,4,,,,
cv-invalid/sample-000450.mp3,the thing itself was almost entirely buried in sand,2,3,thirties,male,ireland,
cv-invalid/sample-000451.mp3,this desert was once a sea he said,0,1,,,,
cv-invalid/sample-000452.mp3,let's stop this another commander said,15,3,,,,
cv-invalid/sample-000453.mp3,i did not see her but i heard,0,3,,,,
cv-invalid/sample-000454.mp3,mother is coming with us on the train,0,1,fifties,female,australia,
cv-invalid/sample-000455.mp3,then suddenly he noticed it with a start,1,2,,,,
cv-invalid/sample-000456.mp3,there are rumors of tribal wars he told them,14,2,,,,
cv-invalid/sample-000457.mp3,and get me a pen,0,1,,,,
cv-invalid/sample-000458.mp3,does she have the money,0,2,,,,
cv-invalid/sample-000459.mp3,and also by unhappiness envy and jealousy,0,7,,,,
cv-invalid/sample-000460.mp3,some storms are worth the wreckage,12,5,,,,
cv-invalid/sample-000461.mp3,wait for the end of the war,1,2,,,,
cv-invalid/sample-000462.mp3,when i first reached through to it i thought the soul of the world was perfect,0,1,,,,
cv-invalid/sample-000463.mp3,of course the two were unable to do anything,0,1,,,,
cv-invalid/sample-000464.mp3,the englishman didn't answer him directly,0,1,,,,
cv-invalid/sample-000465.mp3,alfayoum is in egypt said the arab,0,1,,,,
cv-invalid/sample-000466.mp3,my friend was getting married and asked me to be her maid of honor,0,1,,,,
cv-invalid/sample-000467.mp3,the boy took out urim and thummim from his bag,0,2,fourties,male,england,
cv-invalid/sample-000468.mp3,do it for the paper,0,2,fifties,female,australia,
cv-invalid/sample-000469.mp3,whatever the thing observed one could find a connection with his experience of the moment,3,4,,,,
cv-invalid/sample-000470.mp3,how much does this cost,1,2,,,,
cv-invalid/sample-000471.mp3,she refilled her vessel and left,0,1,twenties,male,us,
cv-invalid/sample-000472.mp3,he heard a muffled grating sound and saw the black mark jerk forward an inch or so,1,2,,,,
cv-invalid/sample-000473.mp3,but i'm going in search of my treasure the boy said,1,2,,,,
cv-invalid/sample-000474.mp3,a boy came running towards me,0,3,,,,
cv-invalid/sample-000475.mp3,there was no empathy for her now,0,1,,,,
cv-invalid/sample-000476.mp3,ogilvy watched till one and then gave up,0,3,,,,
cv-invalid/sample-000477.mp3,at the highest point in tarifa there is an old fort built by the moors,1,2,,,,
cv-invalid/sample-000478.mp3,undefined,0,2,,,,
cv-invalid/sample-000479.mp3,i beg your pardon,0,1,twenties,male,,
cv-invalid/sample-000480.mp3,judge tully is in,0,1,thirties,male,england,
cv-invalid/sample-000481.mp3,and he wasn't faring much better,0,1,,,,
cv-invalid/sample-000482.mp3,what do you do when you work,0,1,,,,
cv-invalid/sample-000483.mp3,hires two personal trainers and make one of them train the other one,1,3,thirties,male,us,
cv-invalid/sample-000484.mp3,i want to stay at the oasis the boy answered,0,3,,,,
cv-invalid/sample-000485.mp3,they formed heaps that are visible a mile and a half away,1,2,,,,
cv-invalid/sample-000486.mp3,upon returning to the wise man he related in detail everything he had seen,0,1,,,,
cv-invalid/sample-000487.mp3,it may be the gases of the firing that caused the martians inconvenience,6,7,twenties,female,us,
cv-invalid/sample-000488.mp3,when he reached the top of the dune his heart leapt,0,1,,,,
